Cbc0010I After 125700 nodes, 12914 on tree, 407 best solution, best possible 122.01497 (70871.24 seconds)
Cbc0010I After 125800 nodes, 12910 on tree, 407 best solution, best possible 122.01497 (70918.66 seconds)
Cbc0010I After 125900 nodes, 12915 on tree, 407 best solution, best possible 122.01497 (71000.29 seconds)
Cbc0010I After 126000 nodes, 12920 on tree, 407 best solution, best possible 122.01497 (71089.88 seconds)
Cbc0010I After 126100 nodes, 12916 on tree, 407 best solution, best possible 122.01497 (71168.60 seconds)
Cbc0010I After 126200 nodes, 12916 on tree, 407 best solution, best possible 122.01497 (71251.29 seconds)
Cbc0010I After 126300 nodes, 12917 on tree, 407 best solution, best possible 122.01497 (71311.79 seconds)
Cbc0010I After 126400 nodes, 12917 on tree, 407 best solution, best possible 122.01497 (71400.80 seconds)
Cbc0010I After 126500 nodes, 12918 on tree, 407 best solution, best possible 122.01497 (71469.25 seconds)
Cbc0010I After 126600 nodes, 12918 on tree, 407 best solution, best possible 122.01497 (71530.09 seconds)
Cbc0010I After 126700 nodes, 12923 on tree, 407 best solution, best possible 122.01497 (71601.98 seconds)
Cbc0010I After 126800 nodes, 12917 on tree, 407 best solution, best possible 122.01497 (71679.05 seconds)
Cbc0010I After 126900 nodes, 12923 on tree, 407 best solution, best possible 122.01497 (71743.75 seconds)
Cbc0010I After 127000 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (71818.99 seconds)
Cbc0010I After 127100 nodes, 12915 on tree, 407 best solution, best possible 122.01497 (71901.21 seconds)
Cbc0010I After 127200 nodes, 12911 on tree, 407 best solution, best possible 122.01497 (71970.71 seconds)
Cbc0010I After 127300 nodes, 12916 on tree, 407 best solution, best possible 122.01497 (72036.11 seconds)
Cbc0010I After 127400 nodes, 12913 on tree, 407 best solution, best possible 122.01497 (72123.72 seconds)
Cbc0010I After 127500 nodes, 12918 on tree, 407 best solution, best possible 122.01497 (72199.02 seconds)
Cbc0010I After 127600 nodes, 12916 on tree, 407 best solution, best possible 122.01497 (72282.13 seconds)
Cbc0010I After 127700 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (72356.89 seconds)
Cbc0010I After 127800 nodes, 12915 on tree, 407 best solution, best possible 122.01497 (72417.40 seconds)
Cbc0010I After 127900 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (72491.48 seconds)
Cbc0010I After 128000 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (72544.66 seconds)
Cbc0010I After 128100 nodes, 12913 on tree, 407 best solution, best possible 122.01497 (72581.73 seconds)
Cbc0010I After 128200 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (72614.66 seconds)
Cbc0010I After 128300 nodes, 12917 on tree, 407 best solution, best possible 122.01497 (72653.97 seconds)
Cbc0010I After 128400 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (72671.73 seconds)
Cbc0010I After 128500 nodes, 12910 on tree, 407 best solution, best possible 122.01497 (72716.36 seconds)
Cbc0010I After 128600 nodes, 12925 on tree, 407 best solution, best possible 122.01497 (72756.59 seconds)
Cbc0010I After 128700 nodes, 12908 on tree, 407 best solution, best possible 122.01497 (72785.51 seconds)
Cbc0010I After 128800 nodes, 12910 on tree, 407 best solution, best possible 122.01497 (72815.95 seconds)
Cbc0010I After 128900 nodes, 12917 on tree, 407 best solution, best possible 122.01497 (72852.21 seconds)
Cbc0010I After 129000 nodes, 12907 on tree, 407 best solution, best possible 122.01497 (72873.35 seconds)
Cbc0010I After 129100 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (72891.21 seconds)
Cbc0010I After 129200 nodes, 12912 on tree, 407 best solution, best possible 122.01497 (72928.47 seconds)
Cbc0010I After 129300 nodes, 12914 on tree, 407 best solution, best possible 122.01497 (72973.38 seconds)
Cbc0010I After 129400 nodes, 12910 on tree, 407 best solution, best possible 122.01497 (73039.81 seconds)
Cbc0010I After 129500 nodes, 12914 on tree, 407 best solution, best possible 122.01497 (73100.55 seconds)
Cbc0038I Full problem 20945 rows 37129 columns, reduced to 5985 rows 8189 columns
Cbc0010I After 129600 nodes, 12914 on tree, 407 best solution, best possible 122.01497 (73170.48 seconds)
Cbc0010I After 129700 nodes, 12902 on tree, 407 best solution, best possible 122.01497 (73233.06 seconds)
Cbc0010I After 129800 nodes, 12910 on tree, 407 best solution, best possible 122.01497 (73276.69 seconds)
Cbc0010I After 129900 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (73362.08 seconds)
Cbc0010I After 130000 nodes, 12918 on tree, 407 best solution, best possible 122.01497 (73424.48 seconds)
Cbc0010I After 130100 nodes, 12904 on tree, 407 best solution, best possible 122.01497 (73483.87 seconds)
Cbc0010I After 130200 nodes, 12904 on tree, 407 best solution, best possible 122.01497 (73547.55 seconds)
Cbc0010I After 130300 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (73611.09 seconds)
Cbc0010I After 130400 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (73680.11 seconds)
Cbc0010I After 130500 nodes, 12896 on tree, 407 best solution, best possible 122.01497 (73716.66 seconds)
Cbc0010I After 130600 nodes, 12908 on tree, 407 best solution, best possible 122.01497 (73777.13 seconds)
Cbc0010I After 130700 nodes, 12907 on tree, 407 best solution, best possible 122.01497 (73823.02 seconds)
Cbc0010I After 130800 nodes, 12902 on tree, 407 best solution, best possible 122.01497 (73849.96 seconds)
Cbc0010I After 130900 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (73876.58 seconds)
Cbc0010I After 131000 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (73902.70 seconds)
Cbc0010I After 131100 nodes, 12907 on tree, 407 best solution, best possible 122.01497 (73937.79 seconds)
Cbc0010I After 131200 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (73985.75 seconds)
Cbc0010I After 131300 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (74016.67 seconds)
Cbc0010I After 131400 nodes, 12901 on tree, 407 best solution, best possible 122.01497 (74058.07 seconds)
Cbc0010I After 131500 nodes, 12901 on tree, 407 best solution, best possible 122.01497 (74104.68 seconds)
Cbc0010I After 131600 nodes, 12904 on tree, 407 best solution, best possible 122.01497 (74142.06 seconds)
Cbc0010I After 131700 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (74188.48 seconds)
Cbc0010I After 131800 nodes, 12902 on tree, 407 best solution, best possible 122.01497 (74247.32 seconds)
Cbc0010I After 131900 nodes, 12902 on tree, 407 best solution, best possible 122.01497 (74292.75 seconds)
Cbc0010I After 132000 nodes, 12897 on tree, 407 best solution, best possible 122.01497 (74347.70 seconds)
Cbc0010I After 132100 nodes, 12895 on tree, 407 best solution, best possible 122.01497 (74391.39 seconds)
Cbc0010I After 132200 nodes, 12905 on tree, 407 best solution, best possible 122.01497 (74437.70 seconds)
Cbc0010I After 132300 nodes, 12902 on tree, 407 best solution, best possible 122.01497 (74488.57 seconds)
Cbc0010I After 132400 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (74528.84 seconds)
Cbc0010I After 132500 nodes, 12899 on tree, 407 best solution, best possible 122.01497 (74569.14 seconds)
Cbc0010I After 132600 nodes, 12909 on tree, 407 best solution, best possible 122.01497 (74620.45 seconds)
Cbc0010I After 132700 nodes, 12908 on tree, 407 best solution, best possible 122.01497 (74660.73 seconds)
Cbc0010I After 132800 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (74714.47 seconds)
Cbc0010I After 132900 nodes, 12900 on tree, 407 best solution, best possible 122.01497 (74780.06 seconds)
Cbc0010I After 133000 nodes, 12893 on tree, 407 best solution, best possible 122.01497 (74845.97 seconds)
Cbc0010I After 133100 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (74941.17 seconds)
Cbc0010I After 133200 nodes, 12896 on tree, 407 best solution, best possible 122.01497 (74996.88 seconds)
Cbc0010I After 133300 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (75051.74 seconds)
Cbc0010I After 133400 nodes, 12895 on tree, 407 best solution, best possible 122.01497 (75104.52 seconds)
Cbc0010I After 133500 nodes, 12895 on tree, 407 best solution, best possible 122.01497 (75148.21 seconds)
Cbc0010I After 133600 nodes, 12891 on tree, 407 best solution, best possible 122.01497 (75181.30 seconds)
Cbc0010I After 133700 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (75212.67 seconds)
Cbc0010I After 133800 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (75243.90 seconds)
Cbc0010I After 133900 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (75280.10 seconds)
Cbc0010I After 134000 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (75331.50 seconds)
Cbc0010I After 134100 nodes, 12899 on tree, 407 best solution, best possible 122.01497 (75392.96 seconds)
Cbc0010I After 134200 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (75475.81 seconds)
Cbc0010I After 134300 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (75531.88 seconds)
Cbc0010I After 134400 nodes, 12892 on tree, 407 best solution, best possible 122.01497 (75583.47 seconds)
Cbc0010I After 134500 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (75659.78 seconds)
Cbc0010I After 134600 nodes, 12896 on tree, 407 best solution, best possible 122.01497 (75711.98 seconds)
Cbc0010I After 134700 nodes, 12888 on tree, 407 best solution, best possible 122.01497 (75782.90 seconds)
Cbc0010I After 134800 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (75844.33 seconds)
Cbc0010I After 134900 nodes, 12895 on tree, 407 best solution, best possible 122.01497 (75899.82 seconds)
Cbc0010I After 135000 nodes, 12891 on tree, 407 best solution, best possible 122.01497 (75945.08 seconds)
Cbc0010I After 135100 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (75990.95 seconds)
Cbc0010I After 135200 nodes, 12896 on tree, 407 best solution, best possible 122.01497 (76060.28 seconds)
Cbc0010I After 135300 nodes, 12893 on tree, 407 best solution, best possible 122.01497 (76091.48 seconds)
Cbc0010I After 135400 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (76121.06 seconds)
Cbc0010I After 135500 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (76171.01 seconds)
Cbc0010I After 135600 nodes, 12892 on tree, 407 best solution, best possible 122.01497 (76237.76 seconds)
Cbc0010I After 135700 nodes, 12886 on tree, 407 best solution, best possible 122.01497 (76270.27 seconds)
Cbc0010I After 135800 nodes, 12897 on tree, 407 best solution, best possible 122.01497 (76314.81 seconds)
Cbc0010I After 135900 nodes, 12891 on tree, 407 best solution, best possible 122.01497 (76364.20 seconds)
Cbc0010I After 136000 nodes, 12886 on tree, 407 best solution, best possible 122.01497 (76402.82 seconds)
Cbc0010I After 136100 nodes, 12892 on tree, 407 best solution, best possible 122.01497 (76430.51 seconds)
Cbc0010I After 136200 nodes, 12887 on tree, 407 best solution, best possible 122.01497 (76472.34 seconds)
Cbc0010I After 136300 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (76506.91 seconds)
Cbc0010I After 136400 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (76546.02 seconds)
Cbc0010I After 136500 nodes, 12898 on tree, 407 best solution, best possible 122.01497 (76570.85 seconds)
Cbc0010I After 136600 nodes, 12887 on tree, 407 best solution, best possible 122.01497 (76617.54 seconds)
Cbc0010I After 136700 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (76703.63 seconds)
Cbc0010I After 136800 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (76769.29 seconds)
Cbc0010I After 136900 nodes, 12894 on tree, 407 best solution, best possible 122.01497 (76806.61 seconds)
Cbc0010I After 137000 nodes, 12886 on tree, 407 best solution, best possible 122.01497 (76879.02 seconds)
Cbc0010I After 137100 nodes, 12886 on tree, 407 best solution, best possible 122.01497 (76933.48 seconds)
Cbc0010I After 137200 nodes, 12890 on tree, 407 best solution, best possible 122.01497 (77018.69 seconds)
Cbc0010I After 137300 nodes, 12883 on tree, 407 best solution, best possible 122.01497 (77079.37 seconds)
Cbc0010I After 137400 nodes, 12885 on tree, 407 best solution, best possible 122.01497 (77143.50 seconds)
Cbc0010I After 137500 nodes, 12886 on tree, 407 best solution, best possible 122.01497 (77215.81 seconds)
Cbc0010I After 137600 nodes, 12889 on tree, 407 best solution, best possible 122.01497 (77271.46 seconds)
Cbc0010I After 137700 nodes, 12882 on tree, 407 best solution, best possible 122.01497 (77327.97 seconds)
Cbc0010I After 137800 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (77380.66 seconds)
Cbc0010I After 137900 nodes, 12877 on tree, 407 best solution, best possible 122.01497 (77424.75 seconds)
Cbc0010I After 138000 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (77459.06 seconds)
Cbc0010I After 138100 nodes, 12875 on tree, 407 best solution, best possible 122.01497 (77504.65 seconds)
Cbc0010I After 138200 nodes, 12877 on tree, 407 best solution, best possible 122.01497 (77553.21 seconds)
Cbc0010I After 138300 nodes, 12876 on tree, 407 best solution, best possible 122.01497 (77572.28 seconds)
Cbc0010I After 138400 nodes, 12876 on tree, 407 best solution, best possible 122.01497 (77595.82 seconds)
Cbc0010I After 138500 nodes, 12878 on tree, 407 best solution, best possible 122.01497 (77618.59 seconds)
Cbc0010I After 138600 nodes, 12884 on tree, 407 best solution, best possible 122.01497 (77640.41 seconds)
Cbc0010I After 138700 nodes, 12881 on tree, 407 best solution, best possible 122.01497 (77724.66 seconds)
Cbc0010I After 138800 nodes, 12879 on tree, 407 best solution, best possible 122.01497 (77784.30 seconds)
Cbc0010I After 138900 nodes, 12882 on tree, 407 best solution, best possible 122.01497 (77854.86 seconds)
Cbc0010I After 139000 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (77907.39 seconds)
Cbc0010I After 139100 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (77983.30 seconds)
Cbc0010I After 139200 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (78082.95 seconds)
Cbc0010I After 139300 nodes, 12877 on tree, 407 best solution, best possible 122.01497 (78201.35 seconds)
Cbc0010I After 139400 nodes, 12871 on tree, 407 best solution, best possible 122.01497 (78291.91 seconds)
Cbc0010I After 139500 nodes, 12880 on tree, 407 best solution, best possible 122.01497 (78354.45 seconds)
Cbc0010I After 139600 nodes, 12881 on tree, 407 best solution, best possible 122.01497 (78428.14 seconds)
Cbc0010I After 139700 nodes, 12872 on tree, 407 best solution, best possible 122.01497 (78501.63 seconds)
Cbc0010I After 139800 nodes, 12875 on tree, 407 best solution, best possible 122.01497 (78568.23 seconds)
Cbc0010I After 139900 nodes, 12876 on tree, 407 best solution, best possible 122.01497 (78604.69 seconds)
Cbc0010I After 140000 nodes, 12873 on tree, 407 best solution, best possible 122.01497 (78656.14 seconds)
Cbc0010I After 140100 nodes, 12872 on tree, 407 best solution, best possible 122.01497 (78720.93 seconds)
Cbc0010I After 140200 nodes, 12864 on tree, 407 best solution, best possible 122.01497 (78757.52 seconds)
Cbc0010I After 140300 nodes, 12865 on tree, 407 best solution, best possible 122.01497 (78787.28 seconds)
Cbc0010I After 140400 nodes, 12864 on tree, 407 best solution, best possible 122.01497 (78858.34 seconds)
Cbc0010I After 140500 nodes, 12863 on tree, 407 best solution, best possible 122.01497 (78907.77 seconds)
Cbc0010I After 140600 nodes, 12863 on tree, 407 best solution, best possible 122.01497 (78981.37 seconds)
Cbc0010I After 140700 nodes, 12874 on tree, 407 best solution, best possible 122.01497 (79014.30 seconds)
Cbc0010I After 140800 nodes, 12883 on tree, 407 best solution, best possible 122.01497 (79031.20 seconds)
Cbc0004I Integer solution of 403 found after 460063935 iterations and 140804 nodes (79032.96 seconds)
Cbc0010I After 140900 nodes, 12924 on tree, 403 best solution, best possible 122.01497 (79089.31 seconds)
Cbc0010I After 141000 nodes, 12970 on tree, 403 best solution, best possible 122.01497 (79136.12 seconds)
Cbc0010I After 141100 nodes, 12960 on tree, 403 best solution, best possible 122.01497 (79157.44 seconds)
Cbc0010I After 141200 nodes, 12959 on tree, 403 best solution, best possible 122.01497 (79190.47 seconds)
Cbc0010I After 141300 nodes, 12965 on tree, 403 best solution, best possible 122.01497 (79234.37 seconds)
Cbc0010I After 141400 nodes, 12965 on tree, 403 best solution, best possible 122.01497 (79253.71 seconds)
Cbc0010I After 141500 nodes, 12961 on tree, 403 best solution, best possible 122.01497 (79282.91 seconds)
Cbc0010I After 141600 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (79333.56 seconds)
Cbc0010I After 141700 nodes, 12969 on tree, 403 best solution, best possible 122.01497 (79387.86 seconds)
Cbc0010I After 141800 nodes, 12961 on tree, 403 best solution, best possible 122.01497 (79409.99 seconds)
Cbc0010I After 141900 nodes, 12959 on tree, 403 best solution, best possible 122.01497 (79431.54 seconds)
Cbc0010I After 142000 nodes, 12965 on tree, 403 best solution, best possible 122.01497 (79479.92 seconds)
Cbc0010I After 142100 nodes, 12963 on tree, 403 best solution, best possible 122.01497 (79512.99 seconds)
Cbc0010I After 142200 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (79556.16 seconds)
Cbc0010I After 142300 nodes, 12951 on tree, 403 best solution, best possible 122.01497 (79580.80 seconds)
Cbc0010I After 142400 nodes, 12960 on tree, 403 best solution, best possible 122.01497 (79612.43 seconds)
Cbc0010I After 142500 nodes, 12959 on tree, 403 best solution, best possible 122.01497 (79645.22 seconds)
Cbc0010I After 142600 nodes, 12970 on tree, 403 best solution, best possible 122.01497 (79677.35 seconds)
Cbc0010I After 142700 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (79722.89 seconds)
Cbc0010I After 142800 nodes, 12962 on tree, 403 best solution, best possible 122.01497 (79777.00 seconds)
Cbc0010I After 142900 nodes, 12963 on tree, 403 best solution, best possible 122.01497 (79821.76 seconds)
Cbc0010I After 143000 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (79881.12 seconds)
Cbc0010I After 143100 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (79938.16 seconds)
Cbc0010I After 143200 nodes, 12955 on tree, 403 best solution, best possible 122.01497 (80000.92 seconds)
Cbc0010I After 143300 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (80077.40 seconds)
Cbc0010I After 143400 nodes, 12951 on tree, 403 best solution, best possible 122.01497 (80152.73 seconds)
Cbc0010I After 143500 nodes, 12964 on tree, 403 best solution, best possible 122.01497 (80232.01 seconds)
Cbc0010I After 143600 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (80303.89 seconds)
Cbc0010I After 143700 nodes, 12961 on tree, 403 best solution, best possible 122.01497 (80379.21 seconds)
Cbc0010I After 143800 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (80443.22 seconds)
Cbc0010I After 143900 nodes, 12959 on tree, 403 best solution, best possible 122.01497 (80522.91 seconds)
Cbc0010I After 144000 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (80598.66 seconds)
Cbc0010I After 144100 nodes, 12950 on tree, 403 best solution, best possible 122.01497 (80670.16 seconds)
Cbc0010I After 144200 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (80755.70 seconds)
Cbc0010I After 144300 nodes, 12947 on tree, 403 best solution, best possible 122.01497 (80809.42 seconds)
Cbc0010I After 144400 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (80901.17 seconds)
Cbc0010I After 144500 nodes, 12951 on tree, 403 best solution, best possible 122.01497 (81001.63 seconds)
Cbc0010I After 144600 nodes, 12948 on tree, 403 best solution, best possible 122.01497 (81040.30 seconds)
Cbc0010I After 144700 nodes, 12956 on tree, 403 best solution, best possible 122.01497 (81114.69 seconds)
Cbc0010I After 144800 nodes, 12958 on tree, 403 best solution, best possible 122.01497 (81188.88 seconds)
Cbc0010I After 144900 nodes, 12953 on tree, 403 best solution, best possible 122.01497 (81290.17 seconds)
Cbc0010I After 145000 nodes, 12949 on tree, 403 best solution, best possible 122.01497 (81372.75 seconds)
Cbc0010I After 145100 nodes, 12950 on tree, 403 best solution, best possible 122.01497 (81399.71 seconds)
Cbc0010I After 145200 nodes, 12950 on tree, 403 best solution, best possible 122.01497 (81450.40 seconds)
Cbc0010I After 145300 nodes, 12950 on tree, 403 best solution, best possible 122.01497 (81525.90 seconds)
Cbc0010I After 145400 nodes, 12943 on tree, 403 best solution, best possible 122.01497 (81583.54 seconds)
Cbc0010I After 145500 nodes, 12942 on tree, 403 best solution, best possible 122.01497 (81646.68 seconds)
Cbc0010I After 145600 nodes, 12949 on tree, 403 best solution, best possible 122.01497 (81704.81 seconds)
Cbc0010I After 145700 nodes, 12941 on tree, 403 best solution, best possible 122.01497 (81763.58 seconds)
Cbc0010I After 145800 nodes, 12951 on tree, 403 best solution, best possible 122.01497 (81813.31 seconds)
Cbc0010I After 145900 nodes, 12937 on tree, 403 best solution, best possible 122.01497 (81852.02 seconds)
Cbc0010I After 146000 nodes, 12952 on tree, 403 best solution, best possible 122.01497 (81915.42 seconds)
Cbc0010I After 146100 nodes, 12942 on tree, 403 best solution, best possible 122.01497 (81981.73 seconds)
Cbc0010I After 146200 nodes, 12947 on tree, 403 best solution, best possible 122.01497 (82017.12 seconds)
Cbc0010I After 146300 nodes, 12940 on tree, 403 best solution, best possible 122.01497 (82127.15 seconds)
Cbc0010I After 146400 nodes, 12940 on tree, 403 best solution, best possible 122.01497 (82222.33 seconds)
Cbc0010I After 146500 nodes, 12947 on tree, 403 best solution, best possible 122.01497 (82250.00 seconds)
Cbc0010I After 146600 nodes, 12939 on tree, 403 best solution, best possible 122.01497 (82272.20 seconds)
Cbc0010I After 146700 nodes, 12945 on tree, 403 best solution, best possible 122.01497 (82290.80 seconds)
Cbc0010I After 146800 nodes, 12937 on tree, 403 best solution, best possible 122.01497 (82303.19 seconds)
Cbc0010I After 146900 nodes, 12937 on tree, 403 best solution, best possible 122.01497 (82330.14 seconds)
Cbc0010I After 147000 nodes, 12949 on tree, 403 best solution, best possible 122.01497 (82348.34 seconds)
Cbc0010I After 147100 nodes, 12943 on tree, 403 best solution, best possible 122.01497 (82364.36 seconds)
Cbc0010I After 147200 nodes, 12942 on tree, 403 best solution, best possible 122.01497 (82380.17 seconds)
Cbc0010I After 147300 nodes, 12937 on tree, 403 best solution, best possible 122.01497 (82409.10 seconds)
Cbc0010I After 147400 nodes, 12936 on tree, 403 best solution, best possible 122.01497 (82424.88 seconds)
Cbc0010I After 147500 nodes, 12941 on tree, 403 best solution, best possible 122.01497 (82486.91 seconds)
Cbc0010I After 147600 nodes, 12937 on tree, 403 best solution, best possible 122.01497 (82566.37 seconds)
Cbc0010I After 147700 nodes, 12938 on tree, 403 best solution, best possible 122.01497 (82619.28 seconds)
Cbc0010I After 147800 nodes, 12938 on tree, 403 best solution, best possible 122.01497 (82681.96 seconds)
Cbc0010I After 147900 nodes, 12935 on tree, 403 best solution, best possible 122.01497 (82763.64 seconds)
Cbc0010I After 148000 nodes, 12933 on tree, 403 best solution, best possible 122.01497 (82828.97 seconds)
Cbc0010I After 148100 nodes, 12932 on tree, 403 best solution, best possible 122.01497 (82884.70 seconds)
Cbc0010I After 148200 nodes, 12932 on tree, 403 best solution, best possible 122.01497 (82899.14 seconds)
Cbc0010I After 148300 nodes, 12930 on tree, 403 best solution, best possible 122.01497 (82913.37 seconds)
Cbc0010I After 148400 nodes, 12934 on tree, 403 best solution, best possible 122.01497 (82929.39 seconds)
Cbc0004I Integer solution of 391 found after 483176618 iterations and 148489 nodes (82969.16 seconds)
Cbc0010I After 148500 nodes, 12887 on tree, 391 best solution, best possible 122.01497 (82975.28 seconds)
Cbc0010I After 148600 nodes, 12936 on tree, 391 best solution, best possible 122.01497 (83028.76 seconds)
Cbc0010I After 148700 nodes, 12984 on tree, 391 best solution, best possible 122.01497 (83086.64 seconds)
Cbc0010I After 148800 nodes, 13034 on tree, 391 best solution, best possible 122.01497 (83145.45 seconds)
Cbc0010I After 148900 nodes, 13084 on tree, 391 best solution, best possible 122.01497 (83194.77 seconds)
Cbc0010I After 149000 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (83251.00 seconds)
Cbc0010I After 149100 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (83269.43 seconds)
Cbc0010I After 149200 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (83291.68 seconds)
Cbc0010I After 149300 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (83315.05 seconds)
Cbc0010I After 149400 nodes, 13138 on tree, 391 best solution, best possible 122.01497 (83345.43 seconds)
Cbc0010I After 149500 nodes, 13136 on tree, 391 best solution, best possible 122.01497 (83371.03 seconds)
Cbc0010I After 149600 nodes, 13136 on tree, 391 best solution, best possible 122.01497 (83403.10 seconds)
Cbc0010I After 149700 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (83445.06 seconds)
Cbc0010I After 149800 nodes, 13142 on tree, 391 best solution, best possible 122.01497 (83482.19 seconds)
Cbc0010I After 149900 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (83517.64 seconds)
Cbc0010I After 150000 nodes, 13137 on tree, 391 best solution, best possible 122.01497 (83550.32 seconds)
Cbc0010I After 150100 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (83583.19 seconds)
Cbc0010I After 150200 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (83669.73 seconds)
Cbc0010I After 150300 nodes, 13140 on tree, 391 best solution, best possible 122.01497 (83839.53 seconds)
Cbc0010I After 150400 nodes, 13130 on tree, 391 best solution, best possible 122.01497 (84000.39 seconds)
Cbc0010I After 150500 nodes, 13136 on tree, 391 best solution, best possible 122.01497 (84128.32 seconds)
Cbc0010I After 150600 nodes, 13138 on tree, 391 best solution, best possible 122.01497 (84271.92 seconds)
Cbc0010I After 150700 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (84438.38 seconds)
Cbc0010I After 150800 nodes, 13128 on tree, 391 best solution, best possible 122.01497 (84622.52 seconds)
Cbc0010I After 150900 nodes, 13137 on tree, 391 best solution, best possible 122.01497 (84694.44 seconds)
Cbc0010I After 151000 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (84762.26 seconds)
Cbc0010I After 151100 nodes, 13135 on tree, 391 best solution, best possible 122.01497 (84803.86 seconds)
Cbc0010I After 151200 nodes, 13137 on tree, 391 best solution, best possible 122.01497 (84864.77 seconds)
Cbc0010I After 151300 nodes, 13132 on tree, 391 best solution, best possible 122.01497 (84933.26 seconds)
Cbc0010I After 151400 nodes, 13128 on tree, 391 best solution, best possible 122.01497 (84989.45 seconds)
Cbc0010I After 151500 nodes, 13135 on tree, 391 best solution, best possible 122.01497 (85024.84 seconds)
Cbc0010I After 151600 nodes, 13139 on tree, 391 best solution, best possible 122.01497 (85073.73 seconds)
Cbc0010I After 151700 nodes, 13143 on tree, 391 best solution, best possible 122.01497 (85115.96 seconds)
Cbc0010I After 151800 nodes, 13135 on tree, 391 best solution, best possible 122.01497 (85175.21 seconds)
Cbc0010I After 151900 nodes, 13131 on tree, 391 best solution, best possible 122.01497 (85199.35 seconds)
Cbc0010I After 152000 nodes, 13138 on tree, 391 best solution, best possible 122.01497 (85264.43 seconds)
Cbc0010I After 152100 nodes, 13129 on tree, 391 best solution, best possible 122.01497 (85299.72 seconds)
Cbc0010I After 152200 nodes, 13130 on tree, 391 best solution, best possible 122.01497 (85354.05 seconds)
Cbc0010I After 152300 nodes, 13133 on tree, 391 best solution, best possible 122.01497 (85412.32 seconds)
Cbc0010I After 152400 nodes, 13128 on tree, 391 best solution, best possible 122.01497 (85479.66 seconds)
Cbc0010I After 152500 nodes, 13130 on tree, 391 best solution, best possible 122.01497 (85545.28 seconds)
Cbc0010I After 152600 nodes, 13128 on tree, 391 best solution, best possible 122.01497 (85617.99 seconds)
Cbc0010I After 152700 nodes, 13134 on tree, 391 best solution, best possible 122.01497 (85710.52 seconds)
